Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Germany,DEU,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..,..,..,..
Germany,DEU,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..,..,..,..
Germany,DEU,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,..,..,..,..
Germany,DEU,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,..,..,..,..
Germany,DEU,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..
Germany,DEU,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,..,..,..,..
Germany,DEU,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,..,..,..,..
Germany,DEU,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,..,..,..,..
Germany,DEU,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..,..,..,..
Germany,DEU,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..,..,..,..
Germany,DEU,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..,..,..,..
Germany,DEU,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.076745398,0.077084899,..,..
Germany,DEU,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,692750.7552,..,..,..
Germany,DEU,Total fisheries production (metric tons),ER.FSH.PROD.MT,244352.57,220301.27,206266,..
Germany,DEU,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,..,..,..,..
Germany,DEU,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..
Germany,DEU,Time required to build a warehouse (days),IC.WRH.DURS,..,..,..,..
Germany,DEU,Time required to enforce a contract (days),IC.LGL.DURS,..,..,..,..
Germany,DEU,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,100,100,100,..
Germany,DEU,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,100,100,100,..
Germany,DEU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,..
Germany,DEU,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,1.363129973,0.671159983,..,..
Germany,DEU,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,21.39163067,21.69176838,21.93695502,22.11157127
Germany,DEU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,34.16633979,34.66462735,35.22508086,35.95536353
Germany,DEU,Age dependency ratio (% of working-age population),SP.POP.DPND,55.55797046,56.35639572,57.16203587,58.0669348
Germany,DEU,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,3.052124134,..,..,..
Germany,DEU,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.49706632,47.48561779,..,..
Germany,DEU,Agricultural land (sq. km),AG.LND.AGRI.K2,165950,165910,..,..
Germany,DEU,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,..,..,..,..
Germany,DEU,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,..,..,..,..
Germany,DEU,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,..,..,..,..
Germany,DEU,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,31172.785,..,..,..
Germany,DEU,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,..,..,..,..
Germany,DEU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.73895403,0.711937967,0.920163743,0.72324297
Germany,DEU,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,23044283170,24883411737,23347734945,23678780307
Germany,DEU,"Air transport, passengers carried",IS.AIR.PSGR,25758450,33073180,..,..
Germany,DEU,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..,..,..,..
Germany,DEU,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,1.401977767,..,..,..
Germany,DEU,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.420678147,..,..,..
Germany,DEU,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,79.47,..,..,..
Germany,DEU,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,..,..,..,..
Germany,DEU,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..
Germany,DEU,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..
Germany,DEU,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..
Germany,DEU,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..
Germany,DEU,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,..,..,..,..
Germany,DEU,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,4.1,..,..
Germany,DEU,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,..,..,..,..
Germany,DEU,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,5.93,5.94,..,..
Germany,DEU,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.3,9.6,8.8,..
Hungary,HUN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,..
Hungary,HUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,..
Hungary,HUN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,..
Hungary,HUN,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..,..,..,..
Hungary,HUN,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,..,..,..,..
Hungary,HUN,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,17.92079208,17.95054684,18.27488565,..
Hungary,HUN,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..
Hungary,HUN,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,..,..,..,..
Hungary,HUN,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),SG.VAW.GOES.ZS,..,..,..,..
Hungary,HUN,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,93.75,93.75,93.75,93.75
Hungary,HUN,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..
Hungary,HUN,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..
Hungary,HUN,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,30.12686459,..,..,..
Hungary,HUN,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,87.70893704,87.49162367,87.32453364,..
Hungary,HUN,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,85.45379651,85.21901497,84.99961844,..
Hungary,HUN,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,90.50806312,90.1138858,89.9788959,..
Hungary,HUN,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,8.138815432,8.290876298,8.381644502,..
Hungary,HUN,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,9.09093812,9.20698226,9.233349175,..
Hungary,HUN,Voice and Accountability: Percentile Rank,VA.PER.RNK,58.93719864,58.93719864,59.90338135,..
Hungary,HUN,Voice and Accountability: Number of Sources,VA.NO.SRC,11,11,11,..
Hungary,HUN,Voice and Accountability: Estimate,VA.EST,0.389346242,0.397210419,0.422079831,..
Hungary,HUN,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..
Hungary,HUN,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,..,..,..,..
Hungary,HUN,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..,..,..,..
Hungary,HUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.942,72.245,72.552,72.864
Hungary,HUN,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..
Hungary,HUN,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,..,..,..,..
Hungary,HUN,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,..,..,..,..
Hungary,HUN,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,12.763,13.482,10.564,12.806
Hungary,HUN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,12.744,13.464,10.492,12.755
Hungary,HUN,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,11.87,11.956,11.344,13.361
Hungary,HUN,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,11.856,11.949,11.268,13.471
Hungary,HUN,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,14,15.474,9.55,12.048
Hungary,HUN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,13.982,15.457,9.488,11.773
Hungary,HUN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.25,4.045,3.609,4.107
Hungary,HUN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,4.48,4.237,3.482,4.148
Hungary,HUN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.063,3.877,3.72,4.102
Hungary,HUN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,66,64,..,..
Hungary,HUN,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,87,87,87,..
Hungary,HUN,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,24.51117117,27.42093704,32.58653169,28.91245363
Hungary,HUN,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,23.39835189,24.72537768,28.80108041,25.7648015
Hungary,HUN,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,..,..,..,..
Hungary,HUN,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,..,..,..,..
Hungary,HUN,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..,..,..,..
Hungary,HUN,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,..,..,..,..
Hungary,HUN,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..,..,..,..
Hungary,HUN,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..,..,..,..
Hungary,HUN,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,..,..,..,..
Hungary,HUN,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,..,..,..,..
Hungary,HUN,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..
Hungary,HUN,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,..,..,..,..
Hungary,HUN,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,..,..,..,..
Hungary,HUN,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,..,..,..,..
Hungary,HUN,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..,..,..,..
Hungary,HUN,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..,..,..,..
Hungary,HUN,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..,..,..,..
Hungary,HUN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.204655214,0.402362636,..,..
Hungary,HUN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,59596.52966,..,..,..
Hungary,HUN,Total fisheries production (metric tons),ER.FSH.PROD.MT,23856.43,22447.27,23544.79,..
Hungary,HUN,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,..,..,..,..
Hungary,HUN,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..
Hungary,HUN,Time required to build a warehouse (days),IC.WRH.DURS,..,..,..,..
Hungary,HUN,Time required to enforce a contract (days),IC.LGL.DURS,..,..,..,..
Hungary,HUN,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,100,100,100,..
Hungary,HUN,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,100,100,100,..
Hungary,HUN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,..
Hungary,HUN,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,4.548339844,5.377759933,..,..
Hungary,HUN,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,22.276994,22.38076014,22.03199686,21.83018227
Hungary,HUN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,30.75567476,31.4023228,30.52839614,29.97591491
Hungary,HUN,Age dependency ratio (% of working-age population),SP.POP.DPND,53.03266876,53.78308294,52.560393,51.80609718
Hungary,HUN,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2.274912509,2.190975866,..,..
Hungary,HUN,Agricultural land (% of land area),AG.LND.AGRI.ZS,53.8754394,55.26724304,..,..
Hungary,HUN,Agricultural land (sq. km),AG.LND.AGRI.K2,49166.726,50436.886,..,..
Hungary,HUN,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,..,..,..,..
Hungary,HUN,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,..,..,..,..
Hungary,HUN,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,..,..,..,..
Hungary,HUN,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,2551.85,..,..,..
Hungary,HUN,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,..,..,..,..
Hungary,HUN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.389053208,3.456474586,3.105757048,4.690144135
Hungary,HUN,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,4726310043,4769387737,3479448328,5868887437
Hungary,HUN,"Air transport, passengers carried",IS.AIR.PSGR,14597294,20127200,..,..
Hungary,HUN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..,..,..,..
Hungary,HUN,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,11.75927516,..,..,..
Hungary,HUN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.973667171,..,..,..
Hungary,HUN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,59.96,59.22,..,..
Hungary,HUN,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,..,..,..,..
Hungary,HUN,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..
Hungary,HUN,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..
Hungary,HUN,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..
Hungary,HUN,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..
Hungary,HUN,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,2.13359,2.038333333,1.834444667,1.613889
Hungary,HUN,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,2.5
Hungary,HUN,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,..,..,..,..
Hungary,HUN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,10.12454635,8.381515552,8.444492176,..
Hungary,HUN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.6,9.7,9.3,..
France,FRA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,..
France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,..
France,FRA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,..
France,FRA,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..,..,..,..
France,FRA,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,..,..,..,..
France,FRA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,33.46519234,33.61430785,33.7682348,..
France,FRA,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,1000,1000,1000,..
France,FRA,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,..,..,..,..
France,FRA,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),SG.VAW.GOES.ZS,..,..,..,..
France,FRA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,100,100,100,100
France,FRA,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..
France,FRA,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..
France,FRA,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,92.0936919,..,..,..
France,FRA,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,87.59553744,87.37835233,86.9074618,..
France,FRA,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,84.68798139,84.37307395,83.95885216,..
France,FRA,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,90.67557303,90.51647772,89.97938361,..
France,FRA,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,8.19962563,7.678863186,8.068050267,..
France,FRA,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,9.344298331,8.684554572,9.082555315,..
France,FRA,Voice and Accountability: Percentile Rank,VA.PER.RNK,81.64250946,85.50724792,85.99034119,..
France,FRA,Voice and Accountability: Number of Sources,VA.NO.SRC,10,10,10,..
France,FRA,Voice and Accountability: Estimate,VA.EST,1.065646052,1.104692459,1.105864763,..
France,FRA,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,0.2,..,..
France,FRA,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,..,..,..,..
France,FRA,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..,..,..,..
France,FRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.975,81.242,81.509,81.777
France,FRA,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..
France,FRA,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,..,..,..,..
France,FRA,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,..,..,..,..
France,FRA,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,20.606,19.519,18.085,17.206
France,FRA,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,20.479,19.385,17.952,17.134
France,FRA,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,20.45,19.5,19.208,18.173
France,FRA,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,20.313,19.359,19.058,18.123
France,FRA,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,20.792,19.541,16.768,16.086
France,FRA,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,20.68,19.414,16.662,16.013
France,FRA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.01,7.874,7.308,7.335
France,FRA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,7.951,7.772,7.138,7.206
France,FRA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.065,7.972,7.47,7.467
France,FRA,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,37,37,..,..
France,FRA,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,83,83,82,..
France,FRA,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,19.20871206,20.06472592,22.1747214,21.20486098
France,FRA,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,17.21398813,22.83781594,25.27291656,18.3714281
France,FRA,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,..,..,..,..
France,FRA,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,..,..,..,..
France,FRA,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..,..,..,..
France,FRA,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,..,..,..,..
France,FRA,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..,..,..,..
France,FRA,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..,..,..,..
France,FRA,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,..,..,..,..
France,FRA,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,..,..,..,..
France,FRA,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..
France,FRA,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,..,..,..,..
France,FRA,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,..,..,..,..
France,FRA,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,..,..,..,..
France,FRA,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..,..,..,..
France,FRA,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..,..,..,..
France,FRA,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..,..,..,..
France,FRA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.026631865,0.032536637,..,..
France,FRA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,376006.2454,..,..,..
France,FRA,Total fisheries production (metric tons),ER.FSH.PROD.MT,669512.04,704111.64,735365.83,..
France,FRA,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,..,..,..,..
France,FRA,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..
France,FRA,Time required to build a warehouse (days),IC.WRH.DURS,..,..,..,..
France,FRA,Time required to enforce a contract (days),IC.LGL.DURS,..,..,..,..
France,FRA,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,100,100,100,..
France,FRA,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,100,100,100,..
France,FRA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,..
France,FRA,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,0.133469999,0.01874,0.208389997,..
France,FRA,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,28.56874483,28.34000075,28.12933686,27.95524579
France,FRA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,34.1961732,34.78316853,35.42281108,36.0898635
France,FRA,Age dependency ratio (% of working-age population),SP.POP.DPND,62.76491803,63.12316928,63.55214795,64.04510929
France,FRA,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,6.394955984,..,..,..
France,FRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,52.14754628,52.14754628,..,..
France,FRA,Agricultural land (sq. km),AG.LND.AGRI.K2,285537.54,285537.54,..,..
France,FRA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,..,..,..,..
France,FRA,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,..,..,..,..
France,FRA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,..,..,..,..
France,FRA,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,40123.62,..,..,..
France,FRA,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,..,..,..,..
France,FRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.579493251,1.617229883,1.913650604,1.924155399
France,FRA,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,35404276743,33841429090,36377988584,37843814882
France,FRA,"Air transport, passengers carried",IS.AIR.PSGR,24956343,32000528,..,..
France,FRA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..,..,..,..
France,FRA,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,12.11617678,..,..,..
France,FRA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.000685766,..,..,..
France,FRA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,93.54,..,..,..
France,FRA,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,..,..,..,..
France,FRA,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..
France,FRA,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..
France,FRA,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..
France,FRA,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..
France,FRA,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,..,..,..,..
France,FRA,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,10.4,..,..
France,FRA,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,..,..,..,..
France,FRA,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,5.30437015,5.262845219,..,..
France,FRA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.9,11,10.6,..
